Fecha,CodigoEstacion,Latitud,Longitud,Altitud,Valor,Climatologia,Anomalia,DosSTD
2001-09-01,23085030,6.38,-75.14,1712,23.69333333,24.701083742857143,-1.007750412857142,1.2854483936495598
2001-10-01,23085030,6.38,-75.14,1712,23.56129032,24.332121522857143,-0.770831202857142,1.2854483936495598
2001-11-01,23085030,6.38,-75.14,1712,23.56,24.312619047857144,-0.7526190478571451,1.2854483936495598
2001-12-01,23085030,6.38,-75.14,1712,23.97419355,24.299096494285713,-0.3249029442857143,1.2854483936495598
2002-01-01,23085030,6.38,-75.14,1712,24.26451613,24.473951215714287,-0.20943508571428637,1.2854483936495598
2002-02-01,23085030,6.38,-75.14,1712,24.31428571,24.58825553142857,-0.27396982142856885,1.2854483936495598
2002-03-01,23085030,6.38,-75.14,1712,23.8,24.473789395,-0.673789395,1.2854483936495598
2002-04-01,23085030,6.38,-75.14,1712,23.76666667,24.552210884285717,-0.7855442142857179,1.2854483936495598
2002-05-01,23085030,6.38,-75.14,1712,23.87096774,24.587726573571427,-0.7167588335714257,1.2854483936495598
2002-06-01,23085030,6.38,-75.14,1712,24.63214286,24.817435490714285,-0.1852926307142866,1.2854483936495598
2002-07-01,23085030,6.38,-75.14,1712,24.27741935,24.940092165714283,-0.6626728157142843,1.2854483936495598
2002-08-01,23085030,6.38,-75.14,1712,24.87741935,24.95751152,-0.08009217000000035,1.2854483936495598
2002-09-01,23085030,6.38,-75.14,1712,24.32,24.701083742857143,-0.3810837428571432,1.2854483936495598
2002-10-01,23085030,6.38,-75.14,1712,24.18518519,24.332121522857143,-0.1469363328571447,1.2854483936495598
2002-11-01,23085030,6.38,-75.14,1712,24.2,24.312619047857144,-0.1126190478571445,1.2854483936495598
2002-12-01,23085030,6.38,-75.14,1712,23.94193548,24.299096494285713,-0.3571610142857118,1.2854483936495598
2003-01-01,23085030,6.38,-75.14,1712,23.93548387,24.473951215714287,-0.5384673457142881,1.2854483936495598
2003-02-01,23085030,6.38,-75.14,1712,24.14285714,24.58825553142857,-0.44539839142856863,1.2854483936495598
2003-03-01,23085030,6.38,-75.14,1712,23.44516129,24.473789395,-1.0286281049999992,1.2854483936495598
2003-04-01,23085030,6.38,-75.14,1712,24.08666667,24.552210884285717,-0.4655442142857176,1.2854483936495598
2003-05-01,23085030,6.38,-75.14,1712,24.74193548,24.587726573571427,0.15420890642857188,1.2854483936495598
2003-06-01,23085030,6.38,-75.14,1712,23.89333333,24.817435490714285,-0.9241021607142841,1.2854483936495598
2003-07-01,23085030,6.38,-75.14,1712,24.77419355,24.940092165714283,-0.16589861571428344,1.2854483936495598
2003-08-01,23085030,6.38,-75.14,1712,24.58709677,24.95751152,-0.3704147500000019,1.2854483936495598
2003-09-01,23085030,6.38,-75.14,1712,23.93103448,24.701083742857143,-0.7700492628571425,1.2854483936495598
2003-10-01,23085030,6.38,-75.14,1712,23.43870968,24.332121522857143,-0.8934118428571445,1.2854483936495598
2003-11-01,23085030,6.38,-75.14,1712,23.74666667,24.312619047857144,-0.565952377857144,1.2854483936495598
2003-12-01,23085030,6.38,-75.14,1712,23.45333333,24.299096494285713,-0.8457631642857137,1.2854483936495598
2004-01-01,23085030,6.38,-75.14,1712,23.5,24.473951215714287,-0.9739512157142869,1.2854483936495598
2004-02-01,23085030,6.38,-75.14,1712,24.29655172,24.58825553142857,-0.2917038114285688,1.2854483936495598
2004-03-01,23085030,6.38,-75.14,1712,24.47333333,24.473789395,-0.0004560650000016153,1.2854483936495598
2004-04-01,23085030,6.38,-75.14,1712,23.74666667,24.552210884285717,-0.8055442142857174,1.2854483936495598
2004-05-01,23085030,6.38,-75.14,1712,23.82,24.587726573571427,-0.7677265735714265,1.2854483936495598
2004-06-01,23085030,6.38,-75.14,1712,24.84137931,24.817435490714285,0.02394381928571576,1.2854483936495598
2004-07-01,23085030,6.38,-75.14,1712,24.52903226,24.940092165714283,-0.4110599057142821,1.2854483936495598
2004-08-01,23085030,6.38,-75.14,1712,24.91612903,24.95751152,-0.04138249000000016,1.2854483936495598
2004-09-01,23085030,6.38,-75.14,1712,24.09333333,24.701083742857143,-0.6077504128571434,1.2854483936495598
2004-10-01,23085030,6.38,-75.14,1712,24.3483871,24.332121522857143,0.016265577142856813,1.2854483936495598
2004-11-01,23085030,6.38,-75.14,1712,23.98666667,24.312619047857144,-0.32595237785714204,1.2854483936495598
2004-12-01,23085030,6.38,-75.14,1712,24.31612903,24.299096494285713,0.017032535714285757,1.2854483936495598
2005-01-01,23085030,6.38,-75.14,1712,24.56666667,24.473951215714287,0.09271545428571315,1.2854483936495598
2005-02-01,23085030,6.38,-75.14,1712,24.67857143,24.58825553142857,0.09031589857143274,1.2854483936495598
2005-03-01,23085030,6.38,-75.14,1712,25.02580645,24.473789395,0.5520170550000003,1.2854483936495598
2005-04-01,23085030,6.38,-75.14,1712,25.06,24.552210884285717,0.5077891157142815,1.2854483936495598
2005-05-01,23085030,6.38,-75.14,1712,24.90967742,24.587726573571427,0.3219508464285745,1.2854483936495598
2005-06-01,23085030,6.38,-75.14,1712,24.79333333,24.817435490714285,-0.024102160714285503,1.2854483936495598
2005-07-01,23085030,6.38,-75.14,1712,25.16774194,24.940092165714283,0.22764977428571598,1.2854483936495598
2005-08-01,23085030,6.38,-75.14,1712,24.59354839,24.95751152,-0.3639631300000019,1.2854483936495598
2005-09-01,23085030,6.38,-75.14,1712,24.65333333,24.701083742857143,-0.04775041285714465,1.2854483936495598
2005-10-01,23085030,6.38,-75.14,1712,24.52903226,24.332121522857143,0.19691073714285778,1.2854483936495598
2005-11-01,23085030,6.38,-75.14,1712,23.88,24.312619047857144,-0.4326190478571448,1.2854483936495598
2005-12-01,23085030,6.38,-75.14,1712,24.05806452,24.299096494285713,-0.24103197428571477,1.2854483936495598
2006-01-01,23085030,6.38,-75.14,1712,24.58333333,24.473951215714287,0.10938211428571165,1.2854483936495598
2006-02-01,23085030,6.38,-75.14,1712,24.9,24.58825553142857,0.3117444685714297,1.2854483936495598
2006-03-01,23085030,6.38,-75.14,1712,23.9,24.473789395,-0.5737893950000021,1.2854483936495598
2006-04-01,23085030,6.38,-75.14,1712,24.7,24.552210884285717,0.1477891157142821,1.2854483936495598
2006-05-01,23085030,6.38,-75.14,1712,23.1,24.587726573571427,-1.4877265735714253,1.2854483936495598
2006-06-01,23085030,6.38,-75.14,1712,23.9,24.817435490714285,-0.9174354907142863,1.2854483936495598
2006-07-01,23085030,6.38,-75.14,1712,23.4,24.940092165714283,-1.5400921657142845,1.2854483936495598
2006-08-01,23085030,6.38,-75.14,1712,23.9,24.95751152,-1.057511520000002,1.2854483936495598
2006-09-01,23085030,6.38,-75.14,1712,22.9,24.701083742857143,-1.801083742857145,1.2854483936495598
2006-10-01,23085030,6.38,-75.14,1712,24.2,24.332121522857143,-0.13212152285714396,1.2854483936495598
2006-11-01,23085030,6.38,-75.14,1712,23.74,24.312619047857144,-0.5726190478571453,1.2854483936495598
2006-12-01,23085030,6.38,-75.14,1712,23.77272727,24.299096494285713,-0.5263692242857125,1.2854483936495598
2007-01-01,23085030,6.38,-75.14,1712,24.97241379,24.473951215714287,0.49846257428571406,1.2854483936495598
2007-02-01,23085030,6.38,-75.14,1712,25.20740741,24.58825553142857,0.6191518785714294,1.2854483936495598
2007-03-01,23085030,6.38,-75.14,1712,24.31333333,24.473789395,-0.16045606500000176,1.2854483936495598
2007-04-01,23085030,6.38,-75.14,1712,24.56428571,24.552210884285717,0.012074825714282866,1.2854483936495598
2007-05-01,23085030,6.38,-75.14,1712,24.55333333,24.587726573571427,-0.03439324357142581,1.2854483936495598
2007-06-01,23085030,6.38,-75.14,1712,25.11724138,24.817435490714285,0.2998058892857145,1.2854483936495598
2007-07-01,23085030,6.38,-75.14,1712,24.71612903,24.940092165714283,-0.22396313571428195,1.2854483936495598
2007-08-01,23085030,6.38,-75.14,1712,24.53548387,24.95751152,-0.4220276500000004,1.2854483936495598
2007-09-01,23085030,6.38,-75.14,1712,24.78666667,24.701083742857143,0.08558292714285543,1.2854483936495598
2007-10-01,23085030,6.38,-75.14,1712,24.46451613,24.332121522857143,0.13239460714285656,1.2854483936495598
2007-11-01,23085030,6.38,-75.14,1712,24.99,24.312619047857144,0.6773809521428547,1.2854483936495598
2007-12-01,23085030,6.38,-75.14,1712,24.4,24.299096494285713,0.1009035057142853,1.2854483936495598
2008-01-01,23085030,6.38,-75.14,1712,23.90967742,24.473951215714287,-0.5642737957142856,1.2854483936495598
2008-02-01,23085030,6.38,-75.14,1712,23.87586207,24.58825553142857,-0.7123934614285687,1.2854483936495598
2008-03-01,23085030,6.38,-75.14,1712,24.37419355,24.473789395,-0.09959584499999963,1.2854483936495598
2008-04-01,23085030,6.38,-75.14,1712,23.96,24.552210884285717,-0.5922108842857163,1.2854483936495598
2008-05-01,23085030,6.38,-75.14,1712,24.1483871,24.587726573571427,-0.439339473571426,1.2854483936495598
2008-06-01,23085030,6.38,-75.14,1712,24.71333333,24.817435490714285,-0.1041021607142838,1.2854483936495598
2008-07-01,23085030,6.38,-75.14,1712,24.97419355,24.940092165714283,0.03410138428571585,1.2854483936495598
2008-08-01,23085030,6.38,-75.14,1712,24.46451613,24.95751152,-0.4929953900000008,1.2854483936495598
2008-09-01,23085030,6.38,-75.14,1712,25.18,24.701083742857143,0.47891625714285624,1.2854483936495598
2008-10-01,23085030,6.38,-75.14,1712,24.91612903,24.332121522857143,0.5840075071428572,1.2854483936495598
2008-11-01,23085030,6.38,-75.14,1712,24.09333333,24.312619047857144,-0.21928571785714368,1.2854483936495598
2008-12-01,23085030,6.38,-75.14,1712,24.27741935,24.299096494285713,-0.021677144285714434,1.2854483936495598
2009-01-01,23085030,6.38,-75.14,1712,24.61290323,24.473951215714287,0.1389520142857137,1.2854483936495598
2009-02-01,23085030,6.38,-75.14,1712,24.81428571,24.58825553142857,0.22603017857143115,1.2854483936495598
2009-03-01,23085030,6.38,-75.14,1712,24.76129032,24.473789395,0.2875009249999998,1.2854483936495598
2009-04-01,23085030,6.38,-75.14,1712,24.99333333,24.552210884285717,0.4411224457142815,1.2854483936495598
2009-05-01,23085030,6.38,-75.14,1712,25.38064516,24.587726573571427,0.7929185864285735,1.2854483936495598
2009-06-01,23085030,6.38,-75.14,1712,24.80666667,24.817435490714285,-0.01076882071428642,1.2854483936495598
2009-07-01,23085030,6.38,-75.14,1712,25.69032258,24.940092165714283,0.750230414285717,1.2854483936495598
2009-08-01,23085030,6.38,-75.14,1712,25.30967742,24.95751152,0.35216589999999925,1.2854483936495598
2009-09-01,23085030,6.38,-75.14,1712,25.74,24.701083742857143,1.038916257142855,1.2854483936495598
2009-10-01,23085030,6.38,-75.14,1712,24.98064516,24.332121522857143,0.6485236371428584,1.2854483936495598
2009-11-01,23085030,6.38,-75.14,1712,25.32666667,24.312619047857144,1.0140476221428578,1.2854483936495598
2009-12-01,23085030,6.38,-75.14,1712,24.75483871,24.299096494285713,0.4557422157142881,1.2854483936495598
2010-01-01,23085030,6.38,-75.14,1712,25.60645161,24.473951215714287,1.1325003942857137,1.2854483936495598
2010-02-01,23085030,6.38,-75.14,1712,25.37777778,24.58825553142857,0.7895222485714299,1.2854483936495598
2010-03-01,23085030,6.38,-75.14,1712,25.46896552,24.473789395,0.9951761250000004,1.2854483936495598
2010-04-01,23085030,6.38,-75.14,1712,25.37333333,24.552210884285717,0.821122445714284,1.2854483936495598
2010-05-01,23085030,6.38,-75.14,1712,25.67741935,24.587726573571427,1.0896927764285742,1.2854483936495598
2010-06-01,23085030,6.38,-75.14,1712,24.91333333,24.817435490714285,0.09589783928571549,1.2854483936495598
2010-07-01,23085030,6.38,-75.14,1712,24.93548387,24.940092165714283,-0.004608295714284338,1.2854483936495598
2010-08-01,23085030,6.38,-75.14,1712,25.46,24.95751152,0.5024884800000002,1.2854483936495598
2010-09-01,23085030,6.38,-75.14,1712,24.32413793,24.701083742857143,-0.37694581285714435,1.2854483936495598
2010-10-01,23085030,6.38,-75.14,1712,24.14193548,24.332121522857143,-0.19018604285714247,1.2854483936495598
2010-11-01,23085030,6.38,-75.14,1712,23.86,24.312619047857144,-0.45261904785714435,1.2854483936495598
2010-12-01,23085030,6.38,-75.14,1712,24.02580645,24.299096494285713,-0.27329004428571224,1.2854483936495598
2011-01-01,23085030,6.38,-75.14,1712,24.65806452,24.473951215714287,0.18411330428571304,1.2854483936495598
2011-02-01,23085030,6.38,-75.14,1712,24.09285714,24.58825553142857,-0.49539839142856934,1.2854483936495598
2011-03-01,23085030,6.38,-75.14,1712,24.29677419,24.473789395,-0.177015205,1.2854483936495598
2011-04-01,23085030,6.38,-75.14,1712,24.22666667,24.552210884285717,-0.325544214285717,1.2854483936495598
2011-05-01,23085030,6.38,-75.14,1712,24.44516129,24.587726573571427,-0.14256528357142528,1.2854483936495598
2011-06-01,23085030,6.38,-75.14,1712,25.14,24.817435490714285,0.3225645092857157,1.2854483936495598
2011-07-01,23085030,6.38,-75.14,1712,25.15483871,24.940092165714283,0.21474654428571682,1.2854483936495598
2011-08-01,23085030,6.38,-75.14,1712,25.70322581,24.95751152,0.7457142899999987,1.2854483936495598
2011-09-01,23085030,6.38,-75.14,1712,25.58666667,24.701083742857143,0.8855829271428561,1.2854483936495598
2011-10-01,23085030,6.38,-75.14,1712,23.87096774,24.332121522857143,-0.46115378285714215,1.2854483936495598
2011-11-01,23085030,6.38,-75.14,1712,24.13333333,24.312619047857144,-0.17928571785714453,1.2854483936495598
2011-12-01,23085030,6.38,-75.14,1712,24.50967742,24.299096494285713,0.21058092571428588,1.2854483936495598
2012-01-01,23085030,6.38,-75.14,1712,25.01935484,24.473951215714287,0.5454036242857114,1.2854483936495598
2012-02-01,23085030,6.38,-75.14,1712,25.67586207,24.58825553142857,1.087606538571432,1.2854483936495598
2012-03-01,23085030,6.38,-75.14,1712,25.05806452,24.473789395,0.5842751249999978,1.2854483936495598
2012-04-01,23085030,6.38,-75.14,1712,25.25333333,24.552210884285717,0.7011224457142831,1.2854483936495598
2012-05-01,23085030,6.38,-75.14,1712,25.38709677,24.587726573571427,0.7993701964285727,1.2854483936495598
2012-06-01,23085030,6.38,-75.14,1712,25.3,24.817435490714285,0.4825645092857158,1.2854483936495598
2012-07-01,23085030,6.38,-75.14,1712,26.0,24.940092165714283,1.0599078342857169,1.2854483936495598
2012-08-01,23085030,6.38,-75.14,1712,25.67741935,24.95751152,0.7199078300000004,1.2854483936495598
2012-09-01,23085030,6.38,-75.14,1712,25.73333333,24.701083742857143,1.0322495871428572,1.2854483936495598
2012-10-01,23085030,6.38,-75.14,1712,24.67096774,24.332121522857143,0.338846217142855,1.2854483936495598
2012-11-01,23085030,6.38,-75.14,1712,25.16666667,24.312619047857144,0.8540476221428577,1.2854483936495598
2012-12-01,23085030,6.38,-75.14,1712,25.0516129,24.299096494285713,0.7525164057142852,1.2854483936495598
2013-01-01,23085030,6.38,-75.14,1712,24.60645161,24.473951215714287,0.1325003942857137,1.2854483936495598
2013-02-01,23085030,6.38,-75.14,1712,25.25925926,24.58825553142857,0.6710037285714314,1.2854483936495598
2013-03-01,23085030,6.38,-75.14,1712,24.89677419,24.473789395,0.42298479499999786,1.2854483936495598
2013-04-01,23085030,6.38,-75.14,1712,24.92,24.552210884285717,0.3677891157142845,1.2854483936495598
2013-05-01,23085030,6.38,-75.14,1712,24.95483871,24.587726573571427,0.3671121364285739,1.2854483936495598
2013-06-01,23085030,6.38,-75.14,1712,25.39333333,24.817435490714285,0.5758978392857159,1.2854483936495598
2013-07-01,23085030,6.38,-75.14,1712,25.51612903,24.940092165714283,0.5760368642857152,1.2854483936495598
2013-08-01,23085030,6.38,-75.14,1712,25.27096774,24.95751152,0.31345621999999906,1.2854483936495598
2013-09-01,23085030,6.38,-75.14,1712,25.74,24.701083742857143,1.038916257142855,1.2854483936495598
2013-10-01,23085030,6.38,-75.14,1712,25.01935484,24.332121522857143,0.6872333171428551,1.2854483936495598
2013-11-01,23085030,6.38,-75.14,1712,24.94,24.312619047857144,0.6273809521428575,1.2854483936495598
2013-12-01,23085030,6.38,-75.14,1712,24.92258065,24.299096494285713,0.6234841557142872,1.2854483936495598
2014-01-01,23085030,6.38,-75.14,1712,25.1483871,24.473951215714287,0.6744358842857139,1.2854483936495598
2014-02-01,23085030,6.38,-75.14,1712,24.59285714,24.58825553142857,0.00460160857143066,1.2854483936495598
2014-03-01,23085030,6.38,-75.14,1712,25.26451613,24.473789395,0.7907267349999998,1.2854483936495598
2014-04-01,23085030,6.38,-75.14,1712,25.48,24.552210884285717,0.9277891157142832,1.2854483936495598
2014-05-01,23085030,6.38,-75.14,1712,25.63870968,24.587726573571427,1.0509831064285748,1.2854483936495598
2014-06-01,23085030,6.38,-75.14,1712,25.90666667,24.817435490714285,1.089231179285715,1.2854483936495598
2014-07-01,23085030,6.38,-75.14,1712,26.41935484,24.940092165714283,1.4792626742857173,1.2854483936495598
2014-08-01,23085030,6.38,-75.14,1712,25.71612903,24.95751152,0.7586175100000006,1.2854483936495598
2014-09-01,23085030,6.38,-75.14,1712,25.13333333,24.701083742857143,0.4322495871428558,1.2854483936495598
2014-10-01,23085030,6.38,-75.14,1712,24.32258065,24.332121522857143,-0.009540872857144223,1.2854483936495598
2014-11-01,23085030,6.38,-75.14,1712,24.75333333,24.312619047857144,0.44071428214285646,1.2854483936495598
2014-12-01,23085030,6.38,-75.14,1712,24.72903226,24.299096494285713,0.42993576571428704,1.2854483936495598
2001-01-01,23085080,6.48,-74.84,859,28.14,29.308713742857144,-1.1687137428571432,1.9303996153816398
2001-02-01,23085080,6.48,-74.84,859,28.29285714,29.423124686428572,-1.1302675464285734,1.9303996153816398
2001-03-01,23085080,6.48,-74.84,859,28.25333333,29.13821893,-0.8848856000000005,1.9303996153816398
2001-04-01,23085080,6.48,-74.84,859,28.33333333,28.985652154285713,-0.6523188242857145,1.9303996153816398
2001-05-01,23085080,6.48,-74.84,859,28.11333333,29.075472517857143,-0.9621391878571437,1.9303996153816398
2001-06-01,23085080,6.48,-74.84,859,28.69285714,28.99841496428572,-0.3055578242857173,1.9303996153816398
2001-07-01,23085080,6.48,-74.84,859,28.04516129,29.076490212857145,-1.0313289228571456,1.9303996153816398
2001-08-01,23085080,6.48,-74.84,859,30.08148148,29.423316925714285,0.6581645542857153,1.9303996153816398
2001-09-01,23085080,6.48,-74.84,859,28.14482759,29.240956684999997,-1.0961290949999984,1.9303996153816398
